"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Feb 17 22:08:05 GMT 2024","Sat Feb 17 22:08:05 GMT 2024","32","Auth","Send Email-Forgot Password","","","","Send OTP for ForgotPassword- Empty DOB field",""
"passed","Sat Feb 17 22:08:07 GMT 2024","Sat Feb 17 22:08:07 GMT 2024","30","Community","Create Bulk Checkers With Excel","","","","Create Bulk Checkers With Excel-Empty file field",""
"passed","Sat Feb 17 22:08:07 GMT 2024","Sat Feb 17 22:08:08 GMT 2024","30","Member","New Folder Copy","","","","Get All Appointments-Successful",""
"failed","Sat Feb 17 22:08:05 GMT 2024","Sat Feb 17 22:08:06 GMT 2024","34","Auth","Reset Password","","","","ResetPassword-Mismatched newPassword and confirmPassword field",""
"failed","Sat Feb 17 22:08:03 GMT 2024","Sat Feb 17 22:08:03 GMT 2024","86","Auth","Register","","","","Register-Empty First name field",""
"failed","Sat Feb 17 22:08:04 GMT 2024","Sat Feb 17 22:08:04 GMT 2024","36","Auth","Registration Verification","","","","Registeration Verification- Token with alphabets and special characters",""
"failed","Sat Feb 17 22:08:04 GMT 2024","Sat Feb 17 22:08:04 GMT 2024","43","Auth","Send OTP to Registered Email","","","","Send OTP to RegIstered Email-Invalid Channel details",""
"failed","Sat Feb 17 22:08:05 GMT 2024","Sat Feb 17 22:08:05 GMT 2024","52","Auth","Refresh Token","","","","RefreshToken-Invalid Auth Token",""
"passed","Sat Feb 17 22:08:07 GMT 2024","Sat Feb 17 22:08:07 GMT 2024","28","Community","Create checkers","","","","Createcheckers Copy 4",""
"failed","Sat Feb 17 22:08:06 GMT 2024","Sat Feb 17 22:08:06 GMT 2024","33","Community","Get Community By community Id","","","","Get Community By community Id-Invalid Auth Token",""
"passed","Sat Feb 17 22:08:07 GMT 2024","Sat Feb 17 22:08:07 GMT 2024","29","Member","Create Appointment","","","","Create Appointment-Success Copy",""
"failed","Sat Feb 17 22:08:04 GMT 2024","Sat Feb 17 22:08:04 GMT 2024","86","Auth","Register","","","","Register-Invalid User Role",""
"failed","Sat Feb 17 22:08:03 GMT 2024","Sat Feb 17 22:08:03 GMT 2024","73","Auth","Register","","","","Register-Empty Address Field",""
"passed","Sat Feb 17 22:08:08 GMT 2024","Sat Feb 17 22:08:08 GMT 2024","26","Member","New Folder Copy 3","","","","GetAppointmentByCommunityId Copy",""
