"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 15 11:27:56 GMT 2024","Thu Feb 15 11:27:56 GMT 2024","29","Community","CreateCommunity","","","","CreateCommunity-Invalid Auth token",""
"broken","Thu Feb 15 11:27:55 GMT 2024","Thu Feb 15 11:27:55 GMT 2024","58","Auth","Registration Verification","","","","RegisterationVerify- Empty Email field",""
"passed","Thu Feb 15 11:27:56 GMT 2024","Thu Feb 15 11:27:56 GMT 2024","32","Community","CreateCommunity","","","","CreateCommunity(NM)-Empty email field",""
"passed","Thu Feb 15 11:27:54 GMT 2024","Thu Feb 15 11:27:54 GMT 2024","119","Auth","Register","","","","Register-Successful Copy",""
"passed","Thu Feb 15 11:27:56 GMT 2024","Thu Feb 15 11:27:56 GMT 2024","29","Community","GetCommunityById","","","","GetCommunityById-Invalid Auth Token",""
"passed","Thu Feb 15 11:27:56 GMT 2024","Thu Feb 15 11:27:57 GMT 2024","34","Community","createSubAdmin","","","","createSubAdmin-Empty last name field",""
"broken","Thu Feb 15 11:27:55 GMT 2024","Thu Feb 15 11:27:55 GMT 2024","39","Auth","Registration Verification","","","","RegisterationVerify- Successful",""
"failed","Thu Feb 15 11:27:56 GMT 2024","Thu Feb 15 11:27:56 GMT 2024","38","Auth","Login","","","","Login- Empty Password",""
"passed","Thu Feb 15 11:27:56 GMT 2024","Thu Feb 15 11:27:56 GMT 2024","33","Community","CreateCommunity","","","","CreateCommunity-Empty name field",""
"passed","Thu Feb 15 11:27:55 GMT 2024","Thu Feb 15 11:27:55 GMT 2024","27","Auth","Send OTP to Registered Email","","","","RegisterSendMail- Empty Medium field",""
"passed","Thu Feb 15 11:27:56 GMT 2024","Thu Feb 15 11:27:56 GMT 2024","27","Community","GetCommunityById","","","","GetCommunityById-No Auth Token",""
"passed","Thu Feb 15 11:27:55 GMT 2024","Thu Feb 15 11:27:55 GMT 2024","110","Auth","Login","","","","Login",""
"passed","Thu Feb 15 11:27:55 GMT 2024","Thu Feb 15 11:27:55 GMT 2024","41","Auth","Register","","","","Register- Empty Address Field",""
"passed","Thu Feb 15 11:27:54 GMT 2024","Thu Feb 15 11:27:55 GMT 2024","139","Auth","Register","","","","Register-Successful Copy 3",""
"failed","Thu Feb 15 11:27:56 GMT 2024","Thu Feb 15 11:27:56 GMT 2024","37","Auth","Refresh Token","","","","RefreshToken- Empty RefreshToken field",""
"failed","Thu Feb 15 11:27:56 GMT 2024","Thu Feb 15 11:27:56 GMT 2024","36","Auth","Refresh Token","","","","RefreshToken- Empty channel field",""
"passed","Thu Feb 15 11:27:55 GMT 2024","Thu Feb 15 11:27:55 GMT 2024","38","Auth","Register","","","","Register- Empty Gender Field",""
"passed","Thu Feb 15 11:27:57 GMT 2024","Thu Feb 15 11:27:57 GMT 2024","28","Community","GetSubAdminById","","","","GetSubAdminById-No Auth Token",""
"failed","Thu Feb 15 11:27:55 GMT 2024","Thu Feb 15 11:27:56 GMT 2024","35","Auth","Login","","","","Login- Empty Channel field",""
"passed","Thu Feb 15 11:28:27 GMT 2024","Thu Feb 15 11:28:27 GMT 2024","26","Community","GetAllcheckers","","","","GetAllcheckers",""
"passed","Thu Feb 15 11:28:27 GMT 2024","Thu Feb 15 11:28:27 GMT 2024","25","Community","New Folder","","","","CreateBulkCheckersWithExcel Copy",""
"passed","Thu Feb 15 11:27:55 GMT 2024","Thu Feb 15 11:27:55 GMT 2024","43","Auth","Register","","","","Register-Empty Date of Birth Field",""
"passed","Thu Feb 15 11:27:56 GMT 2024","Thu Feb 15 11:27:56 GMT 2024","33","Community","GetCommunityById","","","","GetCommunityById-Successful",""
"passed","Thu Feb 15 11:27:56 GMT 2024","Thu Feb 15 11:27:56 GMT 2024","33","Community","CreateCommunity","","","","CreateCommunity-Empty Address",""
"passed","Thu Feb 15 11:27:55 GMT 2024","Thu Feb 15 11:27:55 GMT 2024","133","Auth","Register","","","","Register-Successful Copy 4",""
"passed","Thu Feb 15 11:27:57 GMT 2024","Thu Feb 15 11:27:57 GMT 2024","28","Community","GetSubAdminById","","","","GetSubAdminById-Invalid Auth Token",""
"passed","Thu Feb 15 11:27:56 GMT 2024","Thu Feb 15 11:27:56 GMT 2024","47","Community","GetAllCommunity","","","","GetAllCommunity-Successful",""
"passed","Thu Feb 15 11:27:57 GMT 2024","Thu Feb 15 11:27:57 GMT 2024","27","Community","GetAllSubAdmin","","","","GetAllSubAdmin-Invalid Auth Token",""
"passed","Thu Feb 15 11:27:56 GMT 2024","Thu Feb 15 11:27:56 GMT 2024","26","Auth","Forgot Password Verification","","","","ForgotPasswordVerify",""
"broken","Thu Feb 15 11:27:55 GMT 2024","Thu Feb 15 11:27:55 GMT 2024","38","Auth","Registration Verification","","","","RegisterationVerify- Empty Token field",""
"passed","Thu Feb 15 11:27:57 GMT 2024","Thu Feb 15 11:27:57 GMT 2024","29","Community","GetAllSubAdmin","","","","GetAllSubAdmin-No Auth Token",""
"passed","Thu Feb 15 11:27:56 GMT 2024","Thu Feb 15 11:27:56 GMT 2024","40","Community","CreateCommunity","","","","CreateCommunity",""
"passed","Thu Feb 15 11:27:54 GMT 2024","Thu Feb 15 11:27:54 GMT 2024","257","Auth","Register","","","","Register-Successful",""
"passed","Thu Feb 15 11:27:55 GMT 2024","Thu Feb 15 11:27:55 GMT 2024","41","Auth","Register","","","","Register- Empty Password Field",""
"failed","Thu Feb 15 11:27:55 GMT 2024","Thu Feb 15 11:27:55 GMT 2024","41","Auth","Register","","","","Register- Empty Email Address",""
"failed","Thu Feb 15 11:27:56 GMT 2024","Thu Feb 15 11:27:56 GMT 2024","31","Auth","Forgot Password Verification","","","","ForgotPasswordVerify- Empty Token field",""
"passed","Thu Feb 15 11:27:54 GMT 2024","Thu Feb 15 11:27:54 GMT 2024","59","Auth","Register","","","","Register- Already registered PhoneNo",""
"passed","Thu Feb 15 11:27:55 GMT 2024","Thu Feb 15 11:27:55 GMT 2024","28","Auth","Send OTP to Registered Email","","","","RegisterSendMail",""
"passed","Thu Feb 15 11:28:27 GMT 2024","Thu Feb 15 11:28:27 GMT 2024","26","Community","GetCheckersById","","","","GetCheckersById",""
"passed","Thu Feb 15 11:27:55 GMT 2024","Thu Feb 15 11:27:55 GMT 2024","44","Auth","Register","","","","Register- Empty Last name field",""
"passed","Thu Feb 15 11:27:54 GMT 2024","Thu Feb 15 11:27:54 GMT 2024","128","Auth","Register","","","","Register-Successful Copy 2",""
"failed","Thu Feb 15 11:27:56 GMT 2024","Thu Feb 15 11:27:56 GMT 2024","39","Community","createSubAdmin","","","","createSubAdmin-Successful",""
"failed","Thu Feb 15 11:27:56 GMT 2024","Thu Feb 15 11:27:56 GMT 2024","31","Auth","Send Email-Forgot Password","","","","ForgotPasswordSendMail- Empty Medium field",""
"failed","Thu Feb 15 11:27:55 GMT 2024","Thu Feb 15 11:27:55 GMT 2024","56","Auth","Register","","","","Register- Already Registered Email",""
"passed","Thu Feb 15 11:27:56 GMT 2024","Thu Feb 15 11:27:56 GMT 2024","38","Community","CreateCommunity","","","","CreateCommunity Copy",""
"passed","Thu Feb 15 11:28:27 GMT 2024","Thu Feb 15 11:28:27 GMT 2024","27","Community","Createcheckers","","","","Createcheckers",""
"passed","Thu Feb 15 11:27:56 GMT 2024","Thu Feb 15 11:27:56 GMT 2024","28","Community","createSubAdmin","","","","createSubAdmin-Empty First name field",""
"passed","Thu Feb 15 11:27:55 GMT 2024","Thu Feb 15 11:27:55 GMT 2024","31","Auth","Send OTP to Registered Email","","","","RegisterSendMail- Empty Email field",""
"passed","Thu Feb 15 11:27:55 GMT 2024","Thu Feb 15 11:27:55 GMT 2024","45","Auth","Register","","","","Register- Empty First name field",""
"passed","Thu Feb 15 11:27:55 GMT 2024","Thu Feb 15 11:27:55 GMT 2024","44","Auth","Register","","","","Register- Empty Phone number field",""
"passed","Thu Feb 15 11:28:27 GMT 2024","Thu Feb 15 11:28:27 GMT 2024","75","Community","GetSubAdminByCommmunityId","","","","GetSubAdminByCommmunityId Copy",""
"passed","Thu Feb 15 11:27:56 GMT 2024","Thu Feb 15 11:27:56 GMT 2024","31","Community","GetAllCommunity","","","","GetAllCommunity-No Auth Token",""
"passed","Thu Feb 15 11:28:27 GMT 2024","Thu Feb 15 11:28:27 GMT 2024","24","Community","New Folder Copy","","","","GetCheckerByCommunityId Copy",""
"failed","Thu Feb 15 11:27:56 GMT 2024","Thu Feb 15 11:27:56 GMT 2024","34","Auth","Send Email-Forgot Password","","","","ForgotPasswordSendMail- Empty DOB field",""
"passed","Thu Feb 15 11:27:57 GMT 2024","Thu Feb 15 11:27:57 GMT 2024","32","Community","createSubAdmin","","","","createSubAdmin Copy 4",""
"passed","Thu Feb 15 11:28:27 GMT 2024","Thu Feb 15 11:28:27 GMT 2024","26","Community","GetSubAdminByCommmunityId","","","","GetSubAdminByCommmunityId Copy 2",""
"failed","Thu Feb 15 11:27:56 GMT 2024","Thu Feb 15 11:27:56 GMT 2024","35","Auth","Refresh Token","","","","RefreshToken",""
"passed","Thu Feb 15 11:27:57 GMT 2024","Thu Feb 15 11:27:57 GMT 2024","33","Community","GetAllSubAdmin","","","","GetAllSubAdmin",""
"failed","Thu Feb 15 11:27:56 GMT 2024","Thu Feb 15 11:27:56 GMT 2024","35","Auth","Send Email-Forgot Password","","","","ForgotPasswordSendMail- Empty Channel field",""
