"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Feb 18 10:31:17 GMT 2024","Sun Feb 18 10:31:17 GMT 2024","31","Community","Get Checker By Community Id","","","","Get Checker By CommunityId- Successful",""
"failed","Sun Feb 18 10:31:15 GMT 2024","Sun Feb 18 10:31:15 GMT 2024","37","Auth","Send Email-Forgot Password","","","","Send OTP for ForgotPassword-Successful",""
"failed","Sun Feb 18 10:31:13 GMT 2024","Sun Feb 18 10:31:13 GMT 2024","76","Auth","Register","","","","Register-Empty Password Field",""
"passed","Sun Feb 18 10:31:17 GMT 2024","Sun Feb 18 10:31:17 GMT 2024","35","Community","Create checkers","","","","Createcheckers Copy 2",""
"failed","Sun Feb 18 10:31:16 GMT 2024","Sun Feb 18 10:31:16 GMT 2024","35","Community","Create SubAdmin","","","","Create SubAdmin-Invalid Auth token",""
"failed","Sun Feb 18 10:31:15 GMT 2024","Sun Feb 18 10:31:15 GMT 2024","39","Auth","Refresh Token","","","","RefreshToken- Wrong Refresh Token",""
"failed","Sun Feb 18 10:31:14 GMT 2024","Sun Feb 18 10:31:14 GMT 2024","43","Auth","Send OTP to Registered Email","","","","Send OTP to RegIstered Email-Invalid Channel details",""
"passed","Sun Feb 18 10:31:17 GMT 2024","Sun Feb 18 10:31:17 GMT 2024","34","Community","Create checkers","","","","Createcheckers Copy 4",""
"failed","Sun Feb 18 10:31:17 GMT 2024","Sun Feb 18 10:31:17 GMT 2024","39","Community","Get SubAdmin By Id","","","","Get SubAdmin By Id-Successful",""
"failed","Sun Feb 18 10:31:13 GMT 2024","Sun Feb 18 10:31:13 GMT 2024","74","Auth","Register","","","","Register-Empty Date of Birth Field",""
"failed","Sun Feb 18 10:31:14 GMT 2024","Sun Feb 18 10:31:14 GMT 2024","70","Auth","Send OTP to Registered Email","","","","Send OTP to RegIstered Email- Successful",""
"failed","Sun Feb 18 10:31:14 GMT 2024","Sun Feb 18 10:31:14 GMT 2024","64","Auth","Registration Verification","","","","Registeration Verification- Token with alphabets and special characters",""
"failed","Sun Feb 18 10:31:18 GMT 2024","Sun Feb 18 10:31:18 GMT 2024","41","Member","New Folder Copy","","","","GetAllAppointments-No Auth Token",""
"passed","Sun Feb 18 10:31:18 GMT 2024","Sun Feb 18 10:31:18 GMT 2024","32","Community","Create Bulk Checkers With Excel","","","","Create Bulk Checkers With Excel-Invalid Auth Token",""
"failed","Sun Feb 18 10:31:15 GMT 2024","Sun Feb 18 10:31:15 GMT 2024","36","Auth","Reset Password","","","","ResetPassword-Empty Channel field",""
"failed","Sun Feb 18 10:31:15 GMT 2024","Sun Feb 18 10:31:15 GMT 2024","42","Auth","Refresh Token","","","","RefreshToken-No Auth Token",""
"failed","Sun Feb 18 10:31:14 GMT 2024","Sun Feb 18 10:31:14 GMT 2024","62","Auth","Registration Verification","","","","Registeration Verification- Wrong/Expired token",""
"failed","Sun Feb 18 10:31:15 GMT 2024","Sun Feb 18 10:31:15 GMT 2024","37","Auth","Send Email-Forgot Password","","","","Send OTP for ForgotPassword- Empty Channel field",""
"failed","Sun Feb 18 10:31:16 GMT 2024","Sun Feb 18 10:31:16 GMT 2024","61","Community","Create Community","","","","Create Community(NM)-Empty email field",""
"failed","Sun Feb 18 10:31:13 GMT 2024","Sun Feb 18 10:31:14 GMT 2024","82","Auth","Register","","","","Register-Empty Email field",""
"failed","Sun Feb 18 10:31:18 GMT 2024","Sun Feb 18 10:31:18 GMT 2024","42","Member","Create Appointment","","","","Create Appointment-Success Copy 3",""
"passed","Sun Feb 18 10:31:18 GMT 2024","Sun Feb 18 10:31:18 GMT 2024","31","Community","Create Bulk Checkers With Excel","","","","Create Bulk Checkers With Excel-Empty file field",""
"failed","Sun Feb 18 10:31:16 GMT 2024","Sun Feb 18 10:31:16 GMT 2024","34","Community","Get All Community","","","","GetAllCommunity-No Auth Token",""
"failed","Sun Feb 18 10:31:17 GMT 2024","Sun Feb 18 10:31:17 GMT 2024","38","Community","Get All checkers","","","","Get All checkers-Invalid Auth Token",""
"failed","Sun Feb 18 10:31:16 GMT 2024","Sun Feb 18 10:31:16 GMT 2024","67","Community","Create Community","","","","Create Community-Empty Phone number field",""
"failed","Sun Feb 18 10:31:13 GMT 2024","Sun Feb 18 10:31:13 GMT 2024","98","Auth","Register","","","","Register-Empty Phone number Field",""
"passed","Sun Feb 18 10:31:17 GMT 2024","Sun Feb 18 10:31:17 GMT 2024","33","Community","Create checkers","","","","Createcheckers Copy",""
"passed","Sun Feb 18 10:31:14 GMT 2024","Sun Feb 18 10:31:14 GMT 2024","37","Auth","Registration Verification","","","","Registeration Verification- Invalid Channel details",""
"failed","Sun Feb 18 10:31:15 GMT 2024","Sun Feb 18 10:31:15 GMT 2024","38","Auth","Send Email-Forgot Password","","","","Send OTP for ForgotPassword- Empty Medium field",""
"failed","Sun Feb 18 10:31:17 GMT 2024","Sun Feb 18 10:31:17 GMT 2024","39","Community","Get SubAdmin By Id","","","","GetSubAdminById-No Auth Token",""
"failed","Sun Feb 18 10:31:16 GMT 2024","Sun Feb 18 10:31:16 GMT 2024","47","Community","Create SubAdmin","","","","Create SubAdmin-Empty First name field",""
"failed","Sun Feb 18 10:31:16 GMT 2024","Sun Feb 18 10:31:16 GMT 2024","64","Community","Create Community","","","","Create Community-Invalid phone number field",""
"failed","Sun Feb 18 10:31:14 GMT 2024","Sun Feb 18 10:31:14 GMT 2024","60","Auth","Login","","","","Login",""
"failed","Sun Feb 18 10:31:17 GMT 2024","Sun Feb 18 10:31:17 GMT 2024","40","Community","Get All checkers","","","","Get All checkers-Successful",""
"failed","Sun Feb 18 10:31:17 GMT 2024","Sun Feb 18 10:31:17 GMT 2024","37","Community","Get SubAdmin By CommmunityId","","","","Get SubAdmin By CommmunityId-Invalid Auth Token",""
"failed","Sun Feb 18 10:31:15 GMT 2024","Sun Feb 18 10:31:15 GMT 2024","52","Auth","Forgot Password Verification","","","","Verify Forgot Password- Empty Token field",""
"failed","Sun Feb 18 10:31:17 GMT 2024","Sun Feb 18 10:31:17 GMT 2024","38","Community","Get SubAdmin By CommmunityId","","","","Get SubAdmin By CommmunityId-No Auth token",""
"failed","Sun Feb 18 10:31:17 GMT 2024","Sun Feb 18 10:31:17 GMT 2024","43","Community","Create checkers","","","","Create checkers-Successful",""
