"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Feb 26 07:36:43 GMT 2024","Mon Feb 26 07:36:43 GMT 2024","233","Community","Get SubAdmin By CommmunityId","","","","Get SubAdmin By CommmunityId-Invalid Auth Token",""
"failed","Mon Feb 26 07:36:32 GMT 2024","Mon Feb 26 07:36:32 GMT 2024","239","Auth","Refresh Token","","","","RefreshToken-Invalid Auth Token",""
"passed","Mon Feb 26 07:36:46 GMT 2024","Mon Feb 26 07:36:46 GMT 2024","235","Community","Create Bulk Checkers With Excel","","","","Create Bulk Checkers With Excel-Invalid Auth Token",""
"failed","Mon Feb 26 07:36:34 GMT 2024","Mon Feb 26 07:36:34 GMT 2024","230","Auth","Forgot Password Verification","","","","Verify Forgot Password-Token with Alphabets and Special characters",""
"failed","Mon Feb 26 07:36:12 GMT 2024","Mon Feb 26 07:36:13 GMT 2024","418","Auth","Register","","","","Register-Successful",""
"failed","Mon Feb 26 07:36:46 GMT 2024","Mon Feb 26 07:36:46 GMT 2024","229","Member","Create Appointment","","","","Create Appointment-Success",""
"failed","Mon Feb 26 07:36:42 GMT 2024","Mon Feb 26 07:36:43 GMT 2024","228","Community","Get SubAdmin By CommmunityId","","","","Get SubAdmin By CommmunityId-No Auth token",""
"failed","Mon Feb 26 07:36:41 GMT 2024","Mon Feb 26 07:36:41 GMT 2024","236","Community","Get SubAdmin By Id","","","","Get SubAdmin By Id-Successful",""
"failed","Mon Feb 26 07:36:30 GMT 2024","Mon Feb 26 07:36:31 GMT 2024","232","Auth","Login","","","","Login- Wrong channel and correct password",""
"failed","Mon Feb 26 07:36:37 GMT 2024","Mon Feb 26 07:36:38 GMT 2024","226","Community","Create Community","","","","Create Community-Invalid Auth token",""
"failed","Mon Feb 26 07:36:34 GMT 2024","Mon Feb 26 07:36:35 GMT 2024","240","Auth","Reset Password","","","","ResetPassword",""
"failed","Mon Feb 26 07:36:46 GMT 2024","Mon Feb 26 07:36:46 GMT 2024","225","Community","Create Bulk Checkers With Excel","","","","Create Bulk Checkers With Excel-No Auth Token",""
"passed","Mon Feb 26 07:36:51 GMT 2024","Mon Feb 26 07:36:51 GMT 2024","232","Member","Create Bulk Member With Excel","","","","Create Bulk Member With Excel Copy 3",""
"failed","Mon Feb 26 07:36:47 GMT 2024","Mon Feb 26 07:36:47 GMT 2024","224","Member","Create Appointment","","","","Create Appointment-Success Copy 4",""
"passed","Mon Feb 26 07:36:13 GMT 2024","Mon Feb 26 07:36:13 GMT 2024","104","Auth","Register","","","","Register-Empty Last Name Field",""
"failed","Mon Feb 26 07:36:48 GMT 2024","Mon Feb 26 07:36:48 GMT 2024","237","Member","Get All Appointments","","","","Get All Appointments-Invalid Auth Token",""
"passed","Mon Feb 26 07:36:52 GMT 2024","Mon Feb 26 07:36:52 GMT 2024","229","Member","Get Member By MemberId","","","","Get Member By MemberId Copy 3",""
"passed","Mon Feb 26 07:36:45 GMT 2024","Mon Feb 26 07:36:45 GMT 2024","233","Community","Get Checker By Community Id","","","","Get Checker By CommunityId- Successful",""
"failed","Mon Feb 26 07:36:33 GMT 2024","Mon Feb 26 07:36:33 GMT 2024","240","Auth","Send Email-Forgot Password","","","","Send OTP for ForgotPassword- Empty Medium field",""
"failed","Mon Feb 26 07:36:40 GMT 2024","Mon Feb 26 07:36:40 GMT 2024","230","Community","Create SubAdmin","","","","Create SubAdmin-Empty last name field",""
"failed","Mon Feb 26 07:36:31 GMT 2024","Mon Feb 26 07:36:32 GMT 2024","240","Auth","Refresh Token","","","","RefreshToken- Wrong Refresh Token",""
"failed","Mon Feb 26 07:36:42 GMT 2024","Mon Feb 26 07:36:42 GMT 2024","243","Community","Get SubAdmin By Id","","","","GetSubAdminById-Invalid Auth Token",""
"failed","Mon Feb 26 07:36:31 GMT 2024","Mon Feb 26 07:36:31 GMT 2024","244","Auth","Refresh Token","","","","RefreshToken- Empty channel field",""
"failed","Mon Feb 26 07:36:34 GMT 2024","Mon Feb 26 07:36:34 GMT 2024","239","Auth","Forgot Password Verification","","","","Verify Forgot Password- Empty Token field",""
"failed","Mon Feb 26 07:36:38 GMT 2024","Mon Feb 26 07:36:38 GMT 2024","233","Community","Get All Community","","","","GetAllCommunity-No Auth Token",""
"failed","Mon Feb 26 07:36:32 GMT 2024","Mon Feb 26 07:36:32 GMT 2024","241","Auth","Refresh Token","","","","RefreshToken-No Auth Token",""
"failed","Mon Feb 26 07:36:24 GMT 2024","Mon Feb 26 07:36:29 GMT 2024","5094","Auth","Registration Verification","","","","Registeration Verification- Token with alphabets and special characters",""
"passed","Mon Feb 26 07:36:24 GMT 2024","Mon Feb 26 07:36:24 GMT 2024","127","Auth","Registration Verification","","","","Registeration Verification- Invalid Channel details",""
"failed","Mon Feb 26 07:36:47 GMT 2024","Mon Feb 26 07:36:47 GMT 2024","240","Member","Create Appointment","","","","Create Appointment-Success Copy 2",""
"failed","Mon Feb 26 07:36:47 GMT 2024","Mon Feb 26 07:36:48 GMT 2024","237","Member","Get All Appointments","","","","Get All Appointments-Successful",""
"failed","Mon Feb 26 07:36:37 GMT 2024","Mon Feb 26 07:36:37 GMT 2024","237","Community","Create Community","","","","Create Community-No Auth Token",""
