"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Feb 17 17:26:00 GMT 2024","Sat Feb 17 17:26:00 GMT 2024","35","Auth","Register","","","","Register-Empty UserRole Field",""
"passed","Sat Feb 17 17:26:02 GMT 2024","Sat Feb 17 17:26:02 GMT 2024","31","Community","Create SubAdmin","","","","Create SubAdmin-Invalid Auth token",""
"passed","Sat Feb 17 17:26:33 GMT 2024","Sat Feb 17 17:26:33 GMT 2024","24","Community","GetCheckersById","","","","GetCheckersById Copy 2",""
"failed","Sat Feb 17 17:26:02 GMT 2024","Sat Feb 17 17:26:02 GMT 2024","40","Community","Create Community","","","","Create Community-Empty name field",""
"passed","Sat Feb 17 17:26:33 GMT 2024","Sat Feb 17 17:26:33 GMT 2024","27","Community","GetCheckersById","","","","GetCheckersById Copy",""
"failed","Sat Feb 17 17:26:00 GMT 2024","Sat Feb 17 17:26:00 GMT 2024","31","Auth","Send OTP to Registered Email","","","","Send OTP to RegIstered Email-Invalid Channel details",""
"passed","Sat Feb 17 17:26:01 GMT 2024","Sat Feb 17 17:26:01 GMT 2024","30","Auth","Forgot Password Verification","","","","Verify Forgot Password- Wrong Token",""
"passed","Sat Feb 17 17:25:59 GMT 2024","Sat Feb 17 17:26:00 GMT 2024","44","Auth","Register","","","","Register-Empty Phone number Field",""
"passed","Sat Feb 17 17:26:00 GMT 2024","Sat Feb 17 17:26:00 GMT 2024","32","Auth","Registration Verification","","","","Registeration Verification- Wrong/Expired token",""
"passed","Sat Feb 17 17:26:01 GMT 2024","Sat Feb 17 17:26:01 GMT 2024","34","Auth","Refresh Token","","","","RefreshToken- Wrong Refresh Token",""
"failed","Sat Feb 17 17:26:02 GMT 2024","Sat Feb 17 17:26:02 GMT 2024","41","Community","Create Community","","","","Create Community-Empty Phone number field",""
"passed","Sat Feb 17 17:26:02 GMT 2024","Sat Feb 17 17:26:03 GMT 2024","43","Community","Get All SubAdmin","","","","Get All SubAdmin-No Auth Token",""
"passed","Sat Feb 17 17:26:33 GMT 2024","Sat Feb 17 17:26:33 GMT 2024","25","Community","New Folder","","","","CreateBulkCheckersWithExcel Copy",""
"passed","Sat Feb 17 17:26:03 GMT 2024","Sat Feb 17 17:26:03 GMT 2024","52","Community","Get SubAdmin By Id","","","","GetSubAdminById-No Auth Token",""
"passed","Sat Feb 17 17:26:00 GMT 2024","Sat Feb 17 17:26:00 GMT 2024","48","Auth","Register","","","","Register-Empty Language Field",""
"passed","Sat Feb 17 17:26:00 GMT 2024","Sat Feb 17 17:26:00 GMT 2024","42","Auth","Register","","","","Register-Empty Password Field",""
"passed","Sat Feb 17 17:26:01 GMT 2024","Sat Feb 17 17:26:01 GMT 2024","31","Auth","Send Email-Forgot Password","","","","Send OTP for ForgotPassword- Empty Channel field",""
"passed","Sat Feb 17 17:26:00 GMT 2024","Sat Feb 17 17:26:00 GMT 2024","31","Auth","Send OTP to Registered Email","","","","Send OTP to RegIstered Email- Successful",""
"passed","Sat Feb 17 17:26:02 GMT 2024","Sat Feb 17 17:26:02 GMT 2024","40","Community","Create Community","","","","Create Community(NM)-Empty email field",""
"passed","Sat Feb 17 17:26:00 GMT 2024","Sat Feb 17 17:26:00 GMT 2024","31","Auth","Registration Verification","","","","Registeration Verification- Token with alphabets and special characters",""
"passed","Sat Feb 17 17:26:00 GMT 2024","Sat Feb 17 17:26:00 GMT 2024","32","Auth","Registration Verification","","","","Registeration Verification- Invalid Channel details",""
"passed","Sat Feb 17 17:26:01 GMT 2024","Sat Feb 17 17:26:01 GMT 2024","90","Auth","Login","","","","Login-Correct password and Wrong Password",""
"failed","Sat Feb 17 17:26:01 GMT 2024","Sat Feb 17 17:26:01 GMT 2024","36","Auth","Refresh Token","","","","RefreshToken- Empty RefreshToken field",""
