"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Feb 19 06:20:45 GMT 2024","Mon Feb 19 06:20:45 GMT 2024","190","Auth","Registration Verification","","","","Registeration Verification- Wrong/Expired token",""
"failed","Mon Feb 19 06:20:48 GMT 2024","Mon Feb 19 06:20:49 GMT 2024","187","Auth","Forgot Password Verification","","","","Verify Forgot Password-Token with Alphabets and Special characters",""
"failed","Mon Feb 19 06:20:56 GMT 2024","Mon Feb 19 06:20:56 GMT 2024","189","Community","Get All checkers","","","","Get All checkers-No Auth Token",""
"failed","Mon Feb 19 06:20:43 GMT 2024","Mon Feb 19 06:20:43 GMT 2024","205","Auth","Send OTP to Registered Email","","","","Send OTP to RegIstered Email- Successful",""
"failed","Mon Feb 19 06:20:50 GMT 2024","Mon Feb 19 06:20:51 GMT 2024","197","Community","Create Community","","","","Create Community(NM)-Empty email field",""
"failed","Mon Feb 19 06:20:40 GMT 2024","Mon Feb 19 06:20:41 GMT 2024","212","Auth","Register","","","","Register-Empty Gender Field",""
"passed","Mon Feb 19 06:21:03 GMT 2024","Mon Feb 19 06:21:03 GMT 2024","179","Member","Get Member By MemberId","","","","Get Member By MemberId Copy 3",""
"passed","Mon Feb 19 06:20:57 GMT 2024","Mon Feb 19 06:20:57 GMT 2024","181","Community","Get Checker By Community Id","","","","Get Checker By CommunityId- Successful",""
"failed","Mon Feb 19 06:20:50 GMT 2024","Mon Feb 19 06:20:50 GMT 2024","210","Community","Create Community","","","","Create Community-Empty Address",""
"failed","Mon Feb 19 06:20:42 GMT 2024","Mon Feb 19 06:20:42 GMT 2024","214","Auth","Register","","","","Register-Invalid Email format",""
"failed","Mon Feb 19 06:20:49 GMT 2024","Mon Feb 19 06:20:50 GMT 2024","188","Auth","Reset Password","","","","ResetPassword-Mismatched newPassword and confirmPassword field",""
"failed","Mon Feb 19 06:21:00 GMT 2024","Mon Feb 19 06:21:01 GMT 2024","198","Member","Get Appointment By Id","","","","Get Appointment By Id-Invalid/Wrong Id",""
"failed","Mon Feb 19 06:20:44 GMT 2024","Mon Feb 19 06:20:44 GMT 2024","192","Auth","Registration Verification","","","","Registeration Verification- Empty Channel field",""
"failed","Mon Feb 19 06:20:48 GMT 2024","Mon Feb 19 06:20:48 GMT 2024","187","Auth","Forgot Password Verification","","","","Verify Forgot Password- Empty Token field",""
"failed","Mon Feb 19 06:21:02 GMT 2024","Mon Feb 19 06:21:02 GMT 2024","200","Member","Create Bulk Member With Excel","","","","Create Bulk Member With Excel-No Auth Token",""
"passed","Mon Feb 19 06:20:58 GMT 2024","Mon Feb 19 06:20:58 GMT 2024","183","Community","Create Bulk Checkers With Excel","","","","Create Bulk Checkers With Excel",""
"failed","Mon Feb 19 06:20:55 GMT 2024","Mon Feb 19 06:20:55 GMT 2024","200","Community","Get SubAdmin By Id","","","","GetSubAdminById-No Auth Token",""
"failed","Mon Feb 19 06:20:42 GMT 2024","Mon Feb 19 06:20:42 GMT 2024","206","Auth","Register","","","","Register-Empty Date of Birth Field",""
"failed","Mon Feb 19 06:20:57 GMT 2024","Mon Feb 19 06:20:57 GMT 2024","199","Community","Get Checkers By Id","","","","Get Checkers By Id-Invalid Auth Token",""
"passed","Mon Feb 19 06:21:02 GMT 2024","Mon Feb 19 06:21:03 GMT 2024","201","Member","Create Bulk Member With Excel","","","","Create Bulk Member With Excel Copy 3",""
"failed","Mon Feb 19 06:20:41 GMT 2024","Mon Feb 19 06:20:41 GMT 2024","210","Auth","Register","","","","Register-Empty Address Field",""
"failed","Mon Feb 19 06:20:55 GMT 2024","Mon Feb 19 06:20:55 GMT 2024","189","Community","Get SubAdmin By CommmunityId","","","","Get SubAdmin By CommmunityId-Successful",""
"failed","Mon Feb 19 06:20:39 GMT 2024","Mon Feb 19 06:20:40 GMT 2024","220","Auth","Register","","","","Register-Empty First name field",""
"failed","Mon Feb 19 06:20:45 GMT 2024","Mon Feb 19 06:20:46 GMT 2024","203","Auth","Login","","","","Login- Wrong channel and correct password",""
"failed","Mon Feb 19 06:21:02 GMT 2024","Mon Feb 19 06:21:02 GMT 2024","200","Member","Get Appointment By CommunityId","","","","Get Appointment By CommunityId-Invalid Auth Token",""
